Road Number,Class,Name,From (m),To (m),Length (m),Deport,Deport Code,EE,EE Code,CE,CE Code,Province,Prov Code
K0010,K,Colombo - Hanwella Low Level Road,20550,26660,6110,Kaluaggala,01123,Avissawella,0112,Colombo,011,Western Province,01
K0011,K,Galle Road New Deviation (Cross Junc. to Egoda Uyana),0,6410,6410,Ratmalana,01115,Colombo,0111,Colombo,011,Western Province,01
K0011,K,Galle Road New Deviation (Cross Junc. to Egoda Uyana),6410,6820,410,Panadura,01314,Kalutara,0131,Kalutara,013,Western Province,01
K0012,K,Galle - Marine Drive (to be named as Old Matara Road),0,1160,1160,Nugaduwa,03113,Galle,0311,Galle,031,Southern Province,03
K0013,K,Gampola - Nawalapitiya,0,16180,16180,Ulapane,02134,Kadugannawa,0213,Kandy,021,Central Province,02
K0014,K,"Hospital - Esplanade road, Ratnapura",0,1400,1400,Malwala,09113,Ratnapura,0911,Ratnapura,091,Sabaragamuwa Province,09
K0015,K,Inner ring Road,0,3800,3800,Nawala,01113,Colombo,0111,Colombo,011,Western Province,01
K0016,K,Jaffna - Kankesanturai,0,10430,10430,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0016,K,Jaffna - Kankesanturai,10430,18250,7820,Changani,04111,Jaffna,0411,Jaffna,041,Northern Province,04
K0017,K,Jaffna - Manipay - Karainagar,0,4410,4410,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0017,K,Jaffna - Manipay - Karainagar,4410,27430,23020,Changani,04111,Jaffna,0411,Jaffna,041,Northern Province,04
K0018,K,Jaffna - Palali,0,9000,9000,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0018,K,Jaffna - Palali,9000,17220,8220,Changani,04111,Jaffna,0411,Jaffna,041,Northern Province,04
K0019,K,Jaffna - Pannai - Kayts,0,2010,2010,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0019,K,Jaffna - Pannai - Kayts,2010,20250,18240,Velanai,04113,Jaffna,0411,Jaffna,041,Northern Province,04
K0020,K,Jaffna - Point Pedro,0,20185,20185,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0020,K,Jaffna - Point Pedro,20185,33890,13705,Mandan,04122,Point Pedro,0412,Jaffna,041,Northern Province,04
K0021,K,Jaffna - Ponnalai - Point Pedro,0,3880,3880,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0021,K,Jaffna - Ponnalai - Point Pedro,3880,37380,33500,Changani,04111,Jaffna,0411,Jaffna,041,Northern Province,04
K0021,K,Jaffna - Ponnalai - Point Pedro,37380,41800,4420,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0021,K,Jaffna - Ponnalai - Point Pedro,41800,55380,13580,Mandan,04122,Point Pedro,0412,Jaffna,041,Northern Province,04
K0022,K,"Jail Road, Hambantota",0,430,430,Uda malala,03321,Hambantota,0332,Hambantota,033,Southern Province,03
K0023,K,Kalattawa - Matale Junction,0,6310,6310,Mankadawala,07111,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
K0024,K,Link Road - Dambulla,0,1000,1000,Inamaluwa,02223,Nalanda,0222,Matale,022,Central Province,02
K0025,K,Lion Pillar - Sri Maha Bodhi Road,0,1050,1050,Thisa Wewa,07115,Anuradhapura,0711,Anuradhapura,071,North Central Province,07
K0026,K,Matale - Udupihilla,0,5940,5940,Matale,02213,Matale,0221,Matale,022,Central Province,02
K0027,K,"Old Colombo - Galle Road, Panadura",0,1870,1870,Panadura,01314,Kalutara,0131,Kalutara,013,Western Province,01
K0028,K,"Old Colombo - Puttalam Road, Ja Ela",0,910,910,Ja-ela,01221,Negambo,0122,Gampaha,012,Western Province,01
K0029,K,Pasyala - Giriulla,0,19230,19230,Mirigama,01231,Nittambuwa,0123,Gampaha,012,Western Province,01
K0031,K,Puloly - Kodikamam - Kachchai,0,5010,5010,Mandan,04122,Point Pedro,0412,Jaffna,041,Northern Province,04
K0031,K,Puloly - Kodikamam - Kachchai,5010,18970,13960,Kaithadi,04121,Point Pedro,0412,Jaffna,041,Northern Province,04
K0032,K,Puttur - Meesalai,0,4915,4915,Jaffna,04112,Jaffna,0411,Jaffna,041,Northern Province,04
K0032,K,Puttur - Meesalai,4915,13610,8695,Kaithadi,04121,Point Pedro,0412,Jaffna,041,Northern Province,04
K0033,K,Samanturai village Road,0,1760,1760,Samanthurai,10222,Kalmunai,1022,Akkaraipattu,102,Add.P Akkaraipattu,10
K0035,K,"Section A - B NEW TOWN ROAD, Ratnapura",0,1750,1750,Parakaduwa,09114,Ratnapura,0911,Ratnapura,091,Sabaragamuwa Province,09
K0036,K,"Thalapitiya road, Galle",0,765,765,Nugaduwa,03113,Galle,0311,Galle,031,Southern Province,03
K0037,K,Upper Gampola Road,0,2275,2275,Meewathura,02133,Kadugannawa,0213,Kandy,021,Central Province,02
K0038,K,Valachchenai - Nasavantivu - Nawaladi,0,5120,5120,Walachchenei,05113,Batticaloa,0511,Batticaloa,051,Eastern Province,05
K0039,K,Valukkairaru - Pungudutivu - Kurikadduwan,0,3230,3230,Changani,04111,Jaffna,0411,Jaffna,041,Northern Province,04
K0039,K,Valukkairaru - Pungudutivu - Kurikadduwan,3230,24546,21316,Velanai,04113,Jaffna,0411,Jaffna,041,Northern Province,04
K0040,K,Wattala Deviation,0,700,700,Wattala,01224,Negambo,0122,Gampaha,012,Western Province,01
K0041,K,Weligama By Pass,0,3870,3870,Weligama,03212,Matara,0321,Matara,032,Southern Province,03
K0042,K,Getambe Kandy By Pass,0,3760,3760,Gatambe,02112,Kandy,0211,Kandy,021,Central Province,02
K0043,K,Wellawaya By Pass,0,1150,1150,Pelwatta,08212,Monaragala,0821,Monaragala,082,UVA Province,08
K0044,K,Mahiyangana - Dimbulagala - Dalukkane,0,24030,24030,Mahiyanganaya,08131,Mahiyanganaya,0813,Badulla,081,UVA Province,08
K0044,K,Mahiyangana - Dimbulagala - Dalukkane,24030,46865,22835,Dehiatthakandiya,10121,Dehiatthakandiya,1012,Ampara,101,Add.P Akkaraipattu,10
K0044,K,Mahiyangana - Dimbulagala - Dalukkane,46865,72410,25545,Siripura,07213,Polonnaruwa,0721,Polonnaruwa,072,North Central Province,07
K0045,K,Avissawela By pass,0,910,910,Kaluaggala,01123,Avissawella,0112,Colombo,011,Western Province,01
